0,2.384189e-06
1,3.724336e-04
2,7.326259e-04
3,1.081162e-03
4,1.417534e-03
5,1.741542e-03
6,2.053047e-03
7,2.351921e-03
8,2.638032e-03
9,2.911245e-03
10,3.171417e-03
11,3.418395e-03
12,3.652019e-03
13,3.872120e-03
14,4.078516e-03
15,4.271017e-03
16,4.449418e-03
17,4.613504e-03
18,4.763042e-03
19,4.897788e-03
20,5.017478e-03
21,5.121832e-03
22,5.210550e-03
23,5.283308e-03
24,5.339761e-03
25,5.379536e-03
26,5.402231e-03
27,5.407414e-03
28,5.394614e-03
29,5.363322e-03
30,5.312987e-03
31,5.243006e-03
32,5.152720e-03
33,5.041411e-03
34,4.908288e-03
35,4.752481e-03
36,4.573028e-03
37,4.368864e-03
38,4.138807e-03
39,3.881535e-03
40,3.595570e-03
41,3.279249e-03
42,2.930697e-03
43,2.547790e-03
44,2.128120e-03
45,1.668944e-03
46,1.167138e-03
47,6.191369e-04
48,2.084045e-05
49,0.000000e+00
50,0.000000e+00
51,0.000000e+00
52,0.000000e+00
53,0.000000e+00
54,0.000000e+00
55,0.000000e+00
56,0.000000e+00
57,0.000000e+00
58,0.000000e+00
59,0.000000e+00
60,0.000000e+00
61,0.000000e+00
62,0.000000e+00
63,0.000000e+00
64,0.000000e+00
65,0.000000e+00
66,0.000000e+00
67,0.000000e+00
68,0.000000e+00
69,0.000000e+00
70,0.000000e+00
71,0.000000e+00
72,0.000000e+00
73,0.000000e+00
74,0.000000e+00
75,0.000000e+00
76,0.000000e+00
77,0.000000e+00
78,0.000000e+00
79,0.000000e+00
80,2.084045e-05
81,6.191369e-04
82,1.167138e-03
83,1.668944e-03
84,2.128120e-03
85,2.547790e-03
86,2.930697e-03
87,3.279249e-03
88,3.595570e-03
89,3.881535e-03
90,4.138807e-03
91,4.368864e-03
92,4.573028e-03
93,4.752481e-03
94,4.908288e-03
95,5.041411e-03
96,5.152720e-03
97,5.243006e-03
98,5.312987e-03
99,5.363322e-03
100,5.394614e-03
101,5.407414e-03
102,5.402231e-03
103,5.379536e-03
104,5.339761e-03
105,5.283308e-03
106,5.210550e-03
107,5.121832e-03
108,5.017478e-03
109,4.897788e-03
110,4.763042e-03
111,4.613504e-03
112,4.449418e-03
113,4.271017e-03
114,4.078516e-03
115,3.872120e-03
116,3.652019e-03
117,3.418395e-03
118,3.171417e-03
119,2.911245e-03
120,2.638032e-03
121,2.351921e-03
122,2.053047e-03
123,1.741542e-03
124,1.417534e-03
125,1.081162e-03
126,7.326259e-04
127,3.724336e-04
128,2.384189e-06
