4.880976602349360038e-02,1.415826098305657532e-01,2.282301601301872651e-01,3.091468694339324919e-01,3.847106804948463021e-01,4.552785564332896273e-01,5.211835967462798980e-01,5.827336242570438918e-01,6.402109798956419073e-01,6.938732061834492759e-01,7.439543147408600454e-01,7.906663852013670057e-01,8.342013063145257146e-01,8.747325290337063519e-01,9.124167491917305473e-01,9.473954727361035832e-01,9.797964409203123726e-01,1.009734908723371127e+00,1.037314779451669500e+00,1.062629603910902887e+00,1.085763455184042048e+00,1.106791690950499119e+00,1.125781615134564539e+00,1.142793049938545247e+00,1.157878828289765405e+00,1.171085215589516393e+00,1.182452268500722159e+00,1.192014137406522511e+00,1.199799318141409055e+00,1.205830857649047072e+00,1.210126517354642051e+00,1.212698897246724528e+00,1.213555522932236785e+00,1.212698897246724528e+00,1.210126517354642051e+00,1.205830857649046850e+00,1.199799318141409055e+00,1.192014137406522511e+00,1.182452268500722159e+00,1.171085215589516171e+00,1.157878828289765405e+00,1.142793049938545247e+00,1.125781615134564539e+00,1.106791690950499119e+00,1.085763455184042048e+00,1.062629603910902887e+00,1.037314779451669500e+00,1.009734908723370683e+00,9.797964409203123726e-01,9.473954727361035832e-01,9.124167491917305473e-01,8.747325290337061299e-01,8.342013063145257146e-01,7.906663852013670057e-01,7.439543147408600454e-01,6.938732061834492759e-01,6.402109798956419073e-01,5.827336242570438918e-01,5.211835967462798980e-01,4.552785564332890167e-01,3.847106804948463021e-01,3.091468694339324919e-01,2.282301601301872651e-01,1.415826098305651426e-01,4.880976602349360038e-02
5.129248436988149973e-02,1.490133503777825996e-01,2.405574532914362684e-01,3.262876501263176632e-01,4.065539121035504078e-01,4.816895937033893738e-01,5.520087973812880522e-01,6.178048129419602130e-01,6.793494954375888240e-01,7.368933880606307607e-01,7.906663852013662286e-01,8.408787499016943112e-01,8.877223337891285704e-01,9.313718847750449559e-01,9.719863616937325368e-01,1.009710202768920206e+00,1.044674515824463468e+00,1.076998173218788546e+00,1.106788804736379417e+00,1.134143688297239549e+00,1.159150542368438508e+00,1.181888226186154300e+00,1.202427354921570934e+00,1.220830837177834916e+00,1.237154341984085582e+00,1.251446701955525098e+00,1.263750258645593760e+00,1.274101155410008124e+00,1.282529582382498479e+00,1.289059977456864958e+00,1.293711186493384568e+00,1.296496585324551587e+00,1.297424165524587281e+00,1.296496585324551587e+00,1.293711186493384568e+00,1.289059977456864958e+00,1.282529582382498479e+00,1.274101155410008124e+00,1.263750258645593760e+00,1.251446701955524876e+00,1.237154341984085582e+00,1.220830837177834916e+00,1.202427354921570934e+00,1.181888226186154078e+00,1.159150542368438508e+00,1.134143688297239549e+00,1.106788804736379417e+00,1.076998173218788102e+00,1.044674515824463468e+00,1.009710202768920206e+00,9.719863616937325368e-01,9.313718847750448449e-01,8.877223337891285704e-01,8.408787499016943112e-01,7.906663852013662286e-01,7.368933880606307607e-01,6.793494954375888240e-01,6.178048129419602130e-01,5.520087973812880522e-01,4.816895937033888186e-01,4.065539121035504078e-01,3.262876501263176632e-01,2.405574532914362684e-01,1.490133503777818225e-01,5.129248436988149973e-02
5.358782367748932823e-02,1.558847568704515019e-01,2.519617667885114543e-01,3.421548539255245824e-01,4.267897740555809949e-01,5.061789028236275412e-01,5.806188819893821629e-01,6.503890568692194396e-01,7.157506387681211724e-01,7.769464771434684280e-01,8.342013063145257146e-01,8.877223337891291255e-01,9.377000530871550943e-01,9.843091857778604181e-01,1.027709680050880037e+00,1.068047713492253914e+00,1.105456664533776223e+00,1.140058030069843964e+00,1.171962276349848953e+00,1.201269617047088234e+00,1.228070717000352863e+00,1.252447323080605246e+00,1.274472825410640109e+00,1.294212753115714820e+00,1.311725209172671658e+00,1.327061248945343275e+00,1.340265206779817975e+00,1.351374974676906149e+00,1.360422236622904180e+00,1.367432661683584350e+00,1.372426058475175736e+00,1.375416493134333784e+00,1.376412372423810426e+00,1.375416493134333784e+00,1.372426058475175736e+00,1.367432661683584127e+00,1.360422236622904180e+00,1.351374974676906149e+00,1.340265206779817975e+00,1.327061248945343053e+00,1.311725209172671658e+00,1.294212753115714820e+00,1.274472825410640109e+00,1.252447323080605246e+00,1.228070717000352863e+00,1.201269617047088234e+00,1.171962276349848953e+00,1.140058030069843520e+00,1.105456664533776223e+00,1.068047713492253914e+00,1.027709680050880037e+00,9.843091857778603071e-01,9.377000530871550943e-01,8.877223337891291255e-01,8.342013063145257146e-01,7.769464771434684280e-01,7.157506387681211724e-01,6.503890568692194396e-01,5.806188819893821629e-01,5.061789028236267640e-01,4.267897740555809949e-01,3.421548539255245824e-01,2.519617667885114543e-01,1.558847568704507525e-01,5.358782367748932823e-02
5.571044824297647496e-02,1.622402909993107267e-01,2.625135650913225094e-01,3.568432616240250210e-01,4.455340717255597549e-01,5.288797474741461224e-01,6.071610205683353190e-01,6.806441093561371725e-01,7.495797860774736643e-01,8.142029372212341576e-01,8.747325290337054637e-01,9.313718847750449559e-01,9.843091857778600851e-01,1.033718120080832525e+00,1.079758616638418323e+00,1.122577617294426622e+00,1.162309851401525096e+00,1.199078588541834689e+00,1.232996353155117131e+00,1.264165591200720140e+00,1.292679283582931493e+00,1.318621504299378078e+00,1.342067923445060318e+00,1.363086256589175482e+00,1.381736662853578990e+00,1.398072094427148970e+00,1.412138600374031494e+00,1.423975587527226194e+00,1.433616041067220070e+00,1.441086707114225041e+00,1.446408239342989344e+00,1.449595311281823173e+00,1.450656695595390566e+00,1.449595311281823173e+00,1.446408239342989344e+00,1.441086707114224819e+00,1.433616041067220070e+00,1.423975587527226194e+00,1.412138600374031494e+00,1.398072094427148748e+00,1.381736662853578990e+00,1.363086256589175482e+00,1.342067923445060318e+00,1.318621504299377634e+00,1.292679283582931493e+00,1.264165591200720140e+00,1.232996353155117131e+00,1.199078588541834245e+00,1.162309851401525096e+00,1.122577617294426622e+00,1.079758616638418323e+00,1.033718120080832081e+00,9.843091857778600851e-01,9.313718847750449559e-01,8.747325290337054637e-01,8.142029372212341576e-01,7.495797860774736643e-01,6.806441093561371725e-01,6.071610205683353190e-01,5.288797474741453453e-01,4.455340717255597549e-01,3.568432616240250210e-01,2.625135650913225094e-01,1.622402909993100051e-01,5.571044824297647496e-02
5.767281738428292615e-02,1.681168063760621334e-01,2.722728338626078104e-01,3.704340057124547725e-01,4.628866061077955285e-01,5.499078491803597313e-01,6.317640443528159677e-01,7.087092040564053619e-01,7.809840860112381433e-01,8.488156323595744679e-01,9.124167491917303252e-01,9.719863616937330919e-01,1.027709680050879371e+00,1.079758616638418989e+00,1.128292303410543873e+00,1.173457667821577566e+00,1.215390034782579898e+00,1.254213730337305321e+00,1.290042669613559623e+00,1.322980917120428979e+00,1.353123211723027630e+00,1.380555451810135503e+00,1.405355138471366505e+00,1.427591776104746968e+00,1.447327230944288390e+00,1.464616048664276304e+00,1.479505732588763500e+00,1.492036984193680249e+00,1.502243907597035077e+00,1.510154179635989635e+00,1.515789186961555846e+00,1.519164131366062875e+00,1.520288104312123689e+00,1.519164131366062875e+00,1.515789186961555846e+00,1.510154179635989635e+00,1.502243907597035077e+00,1.492036984193680249e+00,1.479505732588763500e+00,1.464616048664276082e+00,1.447327230944288390e+00,1.427591776104746968e+00,1.405355138471366505e+00,1.380555451810135503e+00,1.353123211723027630e+00,1.322980917120428979e+00,1.290042669613559623e+00,1.254213730337304655e+00,1.215390034782579898e+00,1.173457667821577566e+00,1.128292303410543873e+00,1.079758616638418767e+00,1.027709680050879371e+00,9.719863616937330919e-01,9.124167491917303252e-01,8.488156323595744679e-01,7.809840860112381433e-01,7.087092040564053619e-01,6.317640443528159677e-01,5.499078491803592872e-01,4.628866061077955285e-01,3.704340057124547725e-01,2.722728338626078104e-01,1.681168063760613562e-01,5.767281738428292615e-02
5.948553798703891393e-02,1.735458616211234817e-01,2.812911003764659856e-01,3.829970869889404717e-01,4.789339569226376270e-01,5.693642261156867113e-01,6.545411724204842630e-01,7.347075534635050253e-01,8.100946636042358762e-01,8.809217100869044526e-01,9.473954727361025840e-01,1.009710202768919540e+00,1.068047713492252804e+00,1.122577617294426178e+00,1.173457667821577122e+00,1.220834172166916254e+00,1.264842444255058762e+00,1.305607276686917562e+00,1.343243413733058889e+00,1.377856012754562931e+00,1.409541085065095123e+00,1.438385910185609795e+00,1.464469419685388685e+00,1.487862548464570667e+00,1.508628552525611566e+00,1.526823293104044632e+00,1.542495487567147938e+00,1.555686927811987585e+00,1.566432667056754768e+00,1.574761175964223492e+00,1.580694468996174606e+00,1.584248201797460398e+00,1.585431740266325384e+00,1.584248201797460398e+00,1.580694468996174606e+00,1.574761175964223270e+00,1.566432667056754768e+00,1.555686927811987585e+00,1.542495487567147938e+00,1.526823293104044410e+00,1.508628552525611566e+00,1.487862548464570667e+00,1.464469419685388685e+00,1.438385910185609573e+00,1.409541085065095123e+00,1.377856012754562931e+00,1.343243413733058889e+00,1.305607276686916896e+00,1.264842444255058762e+00,1.220834172166916254e+00,1.173457667821577122e+00,1.122577617294425512e+00,1.068047713492252804e+00,1.009710202768919540e+00,9.473954727361025840e-01,8.809217100869044526e-01,8.100946636042358762e-01,7.347075534635050253e-01,6.545411724204842630e-01,5.693642261156862672e-01,4.789339569226376270e-01,3.829970869889404717e-01,2.812911003764659856e-01,1.735458616211223160e-01,5.948553798703891393e-02
6.115779358601527299e-02,1.785546965670550545e-01,2.896129519495546090e-01,3.945932954207272969e-01,4.937516483600820627e-01,5.873374520839211854e-01,6.755922353095419330e-01,7.587484403836314284e-01,8.370285160128541069e-01,9.106442672746759559e-01,9.797964409203125946e-01,1.044674515824463690e+00,1.105456664533776445e+00,1.162309851401525096e+00,1.215390034782579010e+00,1.264842444255058318e+00,1.310801908050687192e+00,1.353393210238226008e+00,1.392731461334736798e+00,1.428922469702516462e+00,1.462063104230796773e+00,1.492241641387167306e+00,1.519538091789470302e+00,1.544024503054718389e+00,1.565765236897068036e+00,1.584817219340936223e+00,1.601230163550989349e+00,1.615046765212875046e+00,1.626302870672964307e+00,1.635027618199464516e+00,1.641243552791072924e+00,1.644966714956395126e+00,1.646206703836264662e+00,1.644966714956395126e+00,1.641243552791072924e+00,1.635027618199464294e+00,1.626302870672964307e+00,1.615046765212875046e+00,1.601230163550989349e+00,1.584817219340936001e+00,1.565765236897068036e+00,1.544024503054718389e+00,1.519538091789470302e+00,1.492241641387167084e+00,1.462063104230796773e+00,1.428922469702516462e+00,1.392731461334736798e+00,1.353393210238225564e+00,1.310801908050687192e+00,1.264842444255058318e+00,1.215390034782579010e+00,1.162309851401524874e+00,1.105456664533776445e+00,1.044674515824463690e+00,9.797964409203125946e-01,9.106442672746759559e-01,8.370285160128541069e-01,7.587484403836314284e-01,6.755922353095419330e-01,5.873374520839204083e-01,4.937516483600820627e-01,3.945932954207272969e-01,2.896129519495546090e-01,1.785546965670543329e-01,6.115779358601527299e-02
6.269751812985537021e-02,1.831669719521503981e-01,2.972771965829611451e-01,4.052756968952496708e-01,5.074058520070449108e-01,6.039054657156673889e-01,6.950054925817942264e-01,7.809289652831354900e-01,8.618901330661109528e-01,9.380938083938074046e-01,1.009734908723370905e+00,1.076998173218788990e+00,1.140058030069844186e+00,1.199078588541834911e+00,1.254213730337305099e+00,1.305607276686919116e+00,1.353393210238226452e+00,1.397695933824989023e+00,1.438630551246000255e+00,1.476303158045146668e+00,1.510811132840390814e+00,1.542243421944339277e+00,1.570680811845377445e+00,1.596196185597555495e+00,1.618854760336193355e+00,1.638714304037913072e+00,1.655825330322046929e+00,1.670231270585964545e+00,1.681968623115951189e+00,1.691067079048855115e+00,1.697549625203810475e+00,1.701432623879363559e+00,1.702725869736741782e+00,1.701432623879363559e+00,1.697549625203810475e+00,1.691067079048854671e+00,1.681968623115951189e+00,1.670231270585964545e+00,1.655825330322046929e+00,1.638714304037912628e+00,1.618854760336193355e+00,1.596196185597555495e+00,1.570680811845377445e+00,1.542243421944339055e+00,1.510811132840390814e+00,1.476303158045146668e+00,1.438630551246000255e+00,1.397695933824988357e+00,1.353393210238226452e+00,1.305607276686919116e+00,1.254213730337305099e+00,1.199078588541834467e+00,1.140058030069844186e+00,1.076998173218788990e+00,1.009734908723370905e+00,9.380938083938074046e-01,8.618901330661109528e-01,7.809289652831354900e-01,6.950054925817942264e-01,6.039054657156661676e-01,5.074058520070449108e-01,4.052756968952496708e-01,2.972771965829611451e-01,1.831669719521496487e-01,6.269751812985537021e-02
6.411165956082748307e-02,1.874033391674103377e-01,3.043177632946454381e-01,4.150907984042530030e-01,5.199547389034928635e-01,6.191370289967539353e-01,7.128591233282153272e-01,8.013355058969138245e-01,8.847728775762493392e-01,9.633695129869531693e-01,1.037314779451668834e+00,1.106788804736379195e+00,1.171962276349848064e+00,1.232996353155117131e+00,1.290042669613559179e+00,1.343243413733058889e+00,1.392731461334736354e+00,1.438630551246000255e+00,1.481055488202198678e+00,1.520112362400630968e+00,1.555898776671986949e+00,1.588504074042753622e+00,1.618009560025565952e+00,1.644488715288541458e+00,1.668007395432676176e+00,1.688624015471523965e+00,1.706389717287207342e+00,1.721348518859609378e+00,1.733537444458373322e+00,1.742986635274531571e+00,1.749719440171660034e+00,1.753752486373975517e+00,1.755095729996514420e+00,1.753752486373975517e+00,1.749719440171660034e+00,1.742986635274531348e+00,1.733537444458373322e+00,1.721348518859609378e+00,1.706389717287207342e+00,1.688624015471523743e+00,1.668007395432676176e+00,1.644488715288541458e+00,1.618009560025565952e+00,1.588504074042753622e+00,1.555898776671986949e+00,1.520112362400630968e+00,1.481055488202198678e+00,1.438630551245999811e+00,1.392731461334736354e+00,1.343243413733058889e+00,1.290042669613559179e+00,1.232996353155116687e+00,1.171962276349848064e+00,1.106788804736379195e+00,1.037314779451668834e+00,9.633695129869531693e-01,8.847728775762493392e-01,8.013355058969138245e-01,7.128591233282153272e-01,6.191370289967531582e-01,5.199547389034928635e-01,4.150907984042530030e-01,3.043177632946454381e-01,1.874033391674091997e-01,6.411165956082748307e-02
6.540627535893585309e-02,1.912818852959774496e-01,3.107644095184150523e-01,4.240794713321716647e-01,5.314495625457442696e-01,6.330929105823615011e-01,7.292224529540174416e-01,8.200449375410729935e-01,9.057601587017123368e-01,9.865603319845837049e-01,1.062629603910902665e+00,1.134143688297239772e+00,1.201269617047087568e+00,1.264165591200720584e+00,1.322980917120428312e+00,1.377856012754563375e+00,1.428922469702516906e+00,1.476303158045146224e+00,1.520112362400630968e+00,1.560455939250782409e+00,1.597431487139778783e+00,1.631128522799417446e+00,1.661628657558025690e+00,1.689005769524583922e+00,1.713326168002773819e+00,1.734648747390147738e+00,1.753025128470283800e+00,1.768499785528699464e+00,1.781110158135229327e+00,1.790886746754872805e+00,1.797853191592737154e+00,1.802026334261976448e+00,1.803416262000220760e+00,1.802026334261976448e+00,1.797853191592737154e+00,1.790886746754872805e+00,1.781110158135229327e+00,1.768499785528699464e+00,1.753025128470283800e+00,1.734648747390147738e+00,1.713326168002773819e+00,1.689005769524583922e+00,1.661628657558025690e+00,1.631128522799417224e+00,1.597431487139778783e+00,1.560455939250782409e+00,1.520112362400630968e+00,1.476303158045145558e+00,1.428922469702516906e+00,1.377856012754563375e+00,1.322980917120428312e+00,1.264165591200719918e+00,1.201269617047087568e+00,1.134143688297239772e+00,1.062629603910902665e+00,9.865603319845839270e-01,9.057601587017123368e-01,8.200449375410729935e-01,7.292224529540174416e-01,6.330929105823607239e-01,5.314495625457442696e-01,4.240794713321716647e-01,3.107644095184150523e-01,1.912818852959767002e-01,6.540627535893585309e-02
6.658669665288872996e-02,1.948184849538449059e-01,3.166432830736566340e-01,4.322776901366218172e-01,5.419355332287122406e-01,6.458268514667407922e-01,7.441569666110191550e-01,8.371256547485625976e-01,9.249264283831810651e-01,1.007745932746542339e+00,1.085763455184041382e+00,1.159150542368439618e+00,1.228070717000352641e+00,1.292679283582931493e+00,1.353123211723028296e+00,1.409541085065095345e+00,1.462063104230796551e+00,1.510811132840391036e+00,1.555898776671986949e+00,1.597431487139779005e+00,1.635506681440481058e+00,1.670213872855685677e+00,1.701634805758959867e+00,1.729843590832748523e+00,1.754906836839174922e+00,1.776883776009171356e+00,1.795826380721543991e+00,1.811779469647491148e+00,1.824780801948798770e+00,1.834861158452266938e+00,1.842044408991794446e+00,1.846347565324946816e+00,1.847780819204211999e+00,1.846347565324946816e+00,1.842044408991794446e+00,1.834861158452266938e+00,1.824780801948798770e+00,1.811779469647491148e+00,1.795826380721543991e+00,1.776883776009171356e+00,1.754906836839174922e+00,1.729843590832748523e+00,1.701634805758959867e+00,1.670213872855685677e+00,1.635506681440481058e+00,1.597431487139779005e+00,1.555898776671986949e+00,1.510811132840390147e+00,1.462063104230796551e+00,1.409541085065095345e+00,1.353123211723028296e+00,1.292679283582930827e+00,1.228070717000352641e+00,1.159150542368439618e+00,1.085763455184041382e+00,1.007745932746542339e+00,9.249264283831810651e-01,8.371256547485625976e-01,7.441569666110191550e-01,6.458268514667400151e-01,5.419355332287122406e-01,4.322776901366218172e-01,3.166432830736566340e-01,1.948184849538437402e-01,6.658669665288872996e-02
6.765759139180878290e-02,1.980270812754757470e-01,3.219773728006753988e-01,4.397171282145990179e-01,5.514525287522955566e-01,6.573863571199893840e-01,7.577171491952051641e-01,8.526384278008505291e-01,9.423380270596315444e-01,1.026997511597215862e+00,1.106791690950498674e+00,1.181888226186155189e+00,1.252447323080605024e+00,1.318621504299377412e+00,1.380555451810135059e+00,1.438385910185610239e+00,1.492241641387167084e+00,1.542243421944339055e+00,1.588504074042753400e+00,1.631128522799417446e+00,1.670213872855685455e+00,1.705849498289995880e+00,1.738117140698270280e+00,1.767091011079516827e+00,1.792837891879986323e+00,1.815417236183381355e+00,1.834881261586090107e+00,1.851275036769058913e+00,1.864636559178292741e+00,1.874996822562614796e+00,1.882379873399065984e+00,1.886802855472629270e+00,1.888276042076700856e+00,1.886802855472629270e+00,1.882379873399065984e+00,1.874996822562614351e+00,1.864636559178292741e+00,1.851275036769058913e+00,1.834881261586090107e+00,1.815417236183380911e+00,1.792837891879986323e+00,1.767091011079516827e+00,1.738117140698270280e+00,1.705849498289995436e+00,1.670213872855685455e+00,1.631128522799417446e+00,1.588504074042753400e+00,1.542243421944338166e+00,1.492241641387167084e+00,1.438385910185610239e+00,1.380555451810135059e+00,1.318621504299377190e+00,1.252447323080605024e+00,1.181888226186155189e+00,1.106791690950498674e+00,1.026997511597215862e+00,9.423380270596315444e-01,8.526384278008505291e-01,7.577171491952051641e-01,6.573863571199881628e-01,5.514525287522955566e-01,4.397171282145990179e-01,3.219773728006753988e-01,1.980270812754745535e-01,6.765759139180878290e-02
6.862306173220171501e-02,2.009199122077553190e-01,3.267868727238060211e-01,4.464256418507470126e-01,5.600356753885364913e-01,6.678133500678303802e-01,7.699511835266221738e-01,8.666371216711664660e-01,9.580539010832236357e-01,1.044378490855223163e+00,1.125781615134563873e+00,1.202427354921571379e+00,1.274472825410638999e+00,1.342067923445060318e+00,1.405355138471365617e+00,1.464469419685388907e+00,1.519538091789470524e+00,1.570680811845377445e+00,1.618009560025565508e+00,1.661628657558025468e+00,1.701634805758959201e+00,1.738117140698270502e+00,1.771157298703163407e+00,1.800829488545286017e+00,1.827200566756844280e+00,1.850330113069683646e+00,1.870270503463027811e+00,1.887066978740007617e+00,1.900757706932770352e+00,1.911373838165544292e+00,1.918939550890627732e+00,1.923472088660223234e+00,1.924981786814524254e+00,1.923472088660223234e+00,1.918939550890627732e+00,1.911373838165544292e+00,1.900757706932770352e+00,1.887066978740007617e+00,1.870270503463027811e+00,1.850330113069683646e+00,1.827200566756844280e+00,1.800829488545286017e+00,1.771157298703163407e+00,1.738117140698270058e+00,1.701634805758959201e+00,1.661628657558025468e+00,1.618009560025565508e+00,1.570680811845376557e+00,1.519538091789470524e+00,1.464469419685388907e+00,1.405355138471365617e+00,1.342067923445060096e+00,1.274472825410638999e+00,1.202427354921571379e+00,1.125781615134563873e+00,1.044378490855223163e+00,9.580539010832236357e-01,8.666371216711664660e-01,7.699511835266221738e-01,6.678133500678300472e-01,5.600356753885364913e-01,4.464256418507470126e-01,3.267868727238060211e-01,2.009199122077549582e-01,6.862306173220171501e-02
6.948669689198848365e-02,2.035076939596469070e-01,3.310894781286283783e-01,4.524276653624648148e-01,5.677158248618074943e-01,6.771447092284335056e-01,7.809015317783328802e-01,8.791692998188113117e-01,9.721262107586539081e-01,1.059945115356438983e+00,1.142793049938545025e+00,1.220830837177834693e+00,1.294212753115714154e+00,1.363086256589174594e+00,1.427591776104745858e+00,1.487862548464570445e+00,1.544024503054717945e+00,1.596196185597555273e+00,1.644488715288541014e+00,1.689005769524583700e+00,1.729843590832748301e+00,1.767091011079516827e+00,1.800829488545286017e+00,1.831133153958810711e+00,1.858068862081738937e+00,1.881696245901198106e+00,1.902067770920744527e+00,1.919228787433397310e+00,1.933217579014553378e+00,1.944065405789213496e+00,1.951796541310487187e+00,1.956428302139201714e+00,1.957971069442649537e+00,1.956428302139201714e+00,1.951796541310487187e+00,1.944065405789213496e+00,1.933217579014553378e+00,1.919228787433397310e+00,1.902067770920744527e+00,1.881696245901197884e+00,1.858068862081738937e+00,1.831133153958810711e+00,1.800829488545286017e+00,1.767091011079516827e+00,1.729843590832748301e+00,1.689005769524583700e+00,1.644488715288541014e+00,1.596196185597554607e+00,1.544024503054717945e+00,1.487862548464570445e+00,1.427591776104745858e+00,1.363086256589174372e+00,1.294212753115714154e+00,1.220830837177834693e+00,1.142793049938545025e+00,1.059945115356438983e+00,9.721262107586539081e-01,8.791692998188113117e-01,7.809015317783328802e-01,6.771447092284323954e-01,5.677158248618074943e-01,4.524276653624648148e-01,3.310894781286283783e-01,2.035076939596457135e-01,6.948669689198848365e-02
7.025162217646224727e-02,2.057997704269573791e-01,3.349006273184484406e-01,4.577445349182136525e-01,5.745199470684718701e-01,6.854127164947353412e-01,7.906054200610318494e-01,8.902767310803635370e-01,9.846008448388028356e-01,1.073746961465437355e+00,1.157878828289765849e+00,1.237154341984086026e+00,1.311725209172670770e+00,1.381736662853578990e+00,1.447327230944287502e+00,1.508628552525612232e+00,1.565765236897067592e+00,1.618854760336192911e+00,1.668007395432675954e+00,1.713326168002773597e+00,1.754906836839174478e+00,1.792837891879986989e+00,1.827200566756845390e+00,1.858068862081739825e+00,1.885509576235987250e+00,1.909582340819445445e+00,1.930339658294314864e+00,1.947826939710603389e+00,1.962082540726727720e+00,1.973137794438953208e+00,1.981017039808450120e+00,1.985737644727459950e+00,1.987310022999573711e+00,1.985737644727459950e+00,1.981017039808450120e+00,1.973137794438952763e+00,1.962082540726727720e+00,1.947826939710603389e+00,1.930339658294314864e+00,1.909582340819444779e+00,1.885509576235987250e+00,1.858068862081739825e+00,1.827200566756845390e+00,1.792837891879986989e+00,1.754906836839174478e+00,1.713326168002773597e+00,1.668007395432675954e+00,1.618854760336192022e+00,1.565765236897067592e+00,1.508628552525612232e+00,1.447327230944287502e+00,1.381736662853578546e+00,1.311725209172670770e+00,1.237154341984086026e+00,1.157878828289765849e+00,1.073746961465437355e+00,9.846008448388028356e-01,8.902767310803635370e-01,7.906054200610318494e-01,6.854127164947341200e-01,5.745199470684718701e-01,4.577445349182136525e-01,3.349006273184484406e-01,2.057997704269562134e-01,7.025162217646224727e-02
7.092055196519779503e-02,2.078042352242838453e-01,3.382336994637082372e-01,4.623947543617689115e-01,5.804714537540927033e-01,6.926454265895013451e-01,7.990952419986322441e-01,8.999958144636583945e-01,9.955178546307484888e-01,1.085827369685157473e+00,1.171085215589515727e+00,1.251446701955525098e+00,1.327061248945343497e+00,1.398072094427148970e+00,1.464616048664276082e+00,1.526823293104044410e+00,1.584817219340936223e+00,1.638714304037913294e+00,1.688624015471523743e+00,1.734648747390147516e+00,1.776883776009171134e+00,1.815417236183381577e+00,1.850330113069683646e+00,1.881696245901197440e+00,1.909582340819443891e+00,1.934047990041761533e+00,1.955145694966547776e+00,1.972920891133161048e+00,1.987411973252363628e+00,1.998650318805401671e+00,2.006660308974952844e+00,2.011459345920232789e+00,2.013057865643693489e+00,2.011459345920232789e+00,2.006660308974952844e+00,1.998650318805401671e+00,1.987411973252363628e+00,1.972920891133161048e+00,1.955145694966547776e+00,1.934047990041760867e+00,1.909582340819443891e+00,1.881696245901197440e+00,1.850330113069683646e+00,1.815417236183381355e+00,1.776883776009171134e+00,1.734648747390147516e+00,1.688624015471523743e+00,1.638714304037912406e+00,1.584817219340936223e+00,1.526823293104044410e+00,1.464616048664276082e+00,1.398072094427148526e+00,1.327061248945343497e+00,1.251446701955525098e+00,1.171085215589515727e+00,1.085827369685157473e+00,9.955178546307484888e-01,8.999958144636583945e-01,7.990952419986322441e-01,6.926454265895005680e-01,5.804714537540927033e-01,4.623947543617689115e-01,3.382336994637082372e-01,2.078042352242826796e-01,7.092055196519779503e-02
7.149580212715031524e-02,2.095280313569032327e-01,3.411001764891334331e-01,4.663942132876447433e-01,5.855904649540254470e-01,6.988669727751413152e-01,8.063988939048247762e-01,9.083579338351144283e-01,1.004911818578042570e+00,1.096223810260678944e+00,1.182452268500721493e+00,1.263750258645594204e+00,1.340265206779817087e+00,1.412138600374031716e+00,1.479505732588762390e+00,1.542495487567148826e+00,1.601230163550988461e+00,1.655825330322046041e+00,1.706389717287207120e+00,1.753025128470283578e+00,1.795826380721543103e+00,1.834881261586090107e+00,1.870270503463026701e+00,1.902067770920744749e+00,1.930339658294313976e+00,1.955145694966547776e+00,1.976538356015269171e+00,1.994563076188901496e+00,2.009258265445784009e+00,2.020655324557000032e+00,2.028778659526487615e+00,2.033645693825815837e+00,2.035266877674901664e+00,2.033645693825815837e+00,2.028778659526487615e+00,2.020655324557000032e+00,2.009258265445784009e+00,1.994563076188901496e+00,1.976538356015269171e+00,1.955145694966547776e+00,1.930339658294313976e+00,1.902067770920744749e+00,1.870270503463026701e+00,1.834881261586090107e+00,1.795826380721543103e+00,1.753025128470283578e+00,1.706389717287207120e+00,1.655825330322045374e+00,1.601230163550988461e+00,1.542495487567148826e+00,1.479505732588762390e+00,1.412138600374030828e+00,1.340265206779817087e+00,1.263750258645594204e+00,1.182452268500721493e+00,1.096223810260678944e+00,1.004911818578042570e+00,9.083579338351144283e-01,8.063988939048247762e-01,6.988669727751402050e-01,5.855904649540254470e-01,4.663942132876447433e-01,3.411001764891334331e-01,2.095280313569020114e-01,7.149580212715031524e-02
