1.476563152765099918e-01,3.238426120894440929e-01,4.226392570921148062e-01,4.748043310367625058e-01,4.912077190309060981e-01,4.748043310367625058e-01,4.226392570921148062e-01,3.238426120894443150e-01,1.476563152765099918e-01
3.238426120894449256e-01,7.762279885604972396e-01,1.048663226966001005e+00,1.195557366097339536e+00,1.242062658486878801e+00,1.195557366097339536e+00,1.048663226966001005e+00,7.762279885604979057e-01,3.238426120894449256e-01
4.226392570921153613e-01,1.048663226966000117e+00,1.444471142363400684e+00,1.662663575508922520e+00,1.732325944498427805e+00,1.662663575508922520e+00,1.444471142363400684e+00,1.048663226966001005e+00,4.226392570921153613e-01
4.748043310367631165e-01,1.195557366097338425e+00,1.662663575508922520e+00,1.923777395551729885e+00,2.007643679667220127e+00,1.923777395551729885e+00,1.662663575508922520e+00,1.195557366097339536e+00,4.748043310367631165e-01
4.912077190309065977e-01,1.242062658486877469e+00,1.732325944498427583e+00,2.007643679667221015e+00,2.096256014668715029e+00,2.007643679667221015e+00,1.732325944498427583e+00,1.242062658486878357e+00,4.912077190309065977e-01
4.748043310367626724e-01,1.195557366097338425e+00,1.662663575508922076e+00,1.923777395551729219e+00,2.007643679667220127e+00,1.923777395551729219e+00,1.662663575508922076e+00,1.195557366097339091e+00,4.748043310367626724e-01
4.226392570921153613e-01,1.048663226966000117e+00,1.444471142363400684e+00,1.662663575508922520e+00,1.732325944498427805e+00,1.662663575508922520e+00,1.444471142363400684e+00,1.048663226966001005e+00,4.226392570921153613e-01
3.238426120894443705e-01,7.762279885604969065e-01,1.048663226966001005e+00,1.195557366097339536e+00,1.242062658486878801e+00,1.195557366097339536e+00,1.048663226966001005e+00,7.762279885604974616e-01,3.238426120894443705e-01
1.476563152765092701e-01,3.238426120894437044e-01,4.226392570921145286e-01,4.748043310367623948e-01,4.912077190309059316e-01,4.748043310367623948e-01,4.226392570921145286e-01,3.238426120894438709e-01,1.476563152765092701e-01
