6.343770864409588317e-02,1.474339563195067038e-01,2.036646901615954686e-01,2.435209366945485787e-01,2.716332638677330658e-01,2.904143484513534434e-01,3.012162121678892968e-01,3.047434748461019249e-01
1.474339563195072034e-01,3.719371460779946625e-01,5.317147231065129098e-01,6.471452573228863026e-01,7.292224529540186628e-01,7.842729611267867940e-01,8.159982045883786839e-01,8.263666390589891053e-01
2.036646901615948579e-01,5.317147231065122437e-01,7.762279885604974616e-01,9.569499625521921127e-01,1.086965335031583102e+00,1.174717521973280610e+00,1.225456288055521092e+00,1.242062658486878357e+00
2.435209366945482179e-01,6.471452573228854144e-01,9.569499625521915576e-01,1.190247047486445497e+00,1.359993814019718972e+00,1.475328878728448867e+00,1.542264444049838534e+00,1.564208358040173996e+00
2.716332638677327327e-01,7.292224529540174416e-01,1.086965335031583990e+00,1.359993814019719638e+00,1.560455939250782409e+00,1.697449144328097015e+00,1.777222929840873045e+00,1.803416262000220760e+00
2.904143484513527218e-01,7.842729611267859058e-01,1.174717521973279943e+00,1.475328878728449533e+00,1.697449144328097237e+00,1.849893159492780548e+00,1.938894538871095641e+00,1.968153245857523492e+00
3.012162121678891302e-01,8.159982045883777957e-01,1.225456288055522425e+00,1.542264444049839422e+00,1.777222929840873267e+00,1.938894538871096085e+00,2.033434582316308248e+00,2.064537786559489163e+00
3.047434748461009257e-01,8.263666390589877730e-01,1.242062658486878357e+00,1.564208358040173996e+00,1.803416262000219872e+00,1.968153245857524380e+00,2.064537786559488275e+00,2.096256014668715029e+00
