3.9062500000e-03,-2.4940177871e-05
1.1718750000e-02,-5.4957812627e-03
1.9531250000e-02,-1.0768763571e-02
2.7343750000e-02,-1.5859940206e-02
3.5156250000e-02,-2.0781469949e-02
4.2968750000e-02,-2.5545828884e-02
5.0781250000e-02,-3.0164394446e-02
5.8593750000e-02,-3.4648001072e-02
6.6406250000e-02,-3.9006798317e-02
7.4218750000e-02,-4.3250349449e-02
8.2031250000e-02,-4.7387641504e-02
8.9843750000e-02,-5.1427122818e-02
9.7656250000e-02,-5.5376727677e-02
1.0546875000e-01,-5.9243902570e-02
1.1328125000e-01,-6.3035629185e-02
1.2109375000e-01,-6.6758446038e-02
1.2890625000e-01,-7.0418468192e-02
1.3671875000e-01,-7.4021405352e-02
1.4453125000e-01,-7.7572578311e-02
1.5234375000e-01,-8.1076933809e-02
1.6015625000e-01,-8.4539057860e-02
1.6796875000e-01,-8.7963187569e-02
1.7578125000e-01,-9.1353221511e-02
1.8359375000e-01,-9.4712728691e-02
1.9140625000e-01,-9.8044956168e-02
1.9921875000e-01,-1.0135283536e-01
2.0703125000e-01,-1.0463898711e-01
2.1484375000e-01,-1.0790572557e-01
2.2265625000e-01,-1.1115506085e-01
2.3046875000e-01,-1.1438870071e-01
2.3828125000e-01,-1.1760805105e-01
2.4609375000e-01,-1.2081421549e-01
2.5390625000e-01,-1.2400799388e-01
2.6171875000e-01,-1.2718988001e-01
2.6953125000e-01,-1.3036005828e-01
2.7734375000e-01,-1.3351839962e-01
2.8515625000e-01,-1.3666445650e-01
2.9296875000e-01,-1.3979745722e-01
3.0078125000e-01,-1.4291629936e-01
3.0859375000e-01,-1.4601954255e-01
3.1640625000e-01,-1.4910540048e-01
3.2421875000e-01,-1.5217173229e-01
3.3203125000e-01,-1.5521603322e-01
3.3984375000e-01,-1.5823542472e-01
3.4765625000e-01,-1.6122664393e-01
3.5546875000e-01,-1.6418603252e-01
3.6328125000e-01,-1.6710952512e-01
3.7109375000e-01,-1.6999263712e-01
3.7890625000e-01,-1.7283045208e-01
3.8671875000e-01,-1.7561760863e-01
3.9453125000e-01,-1.7834828702e-01
4.0234375000e-01,-1.8101619531e-01
4.1015625000e-01,-1.8361455517e-01
4.1796875000e-01,-1.8613608754e-01
4.2578125000e-01,-1.8857299796e-01
4.3359375000e-01,-1.9091696185e-01
4.4140625000e-01,-1.9315910960e-01
4.4921875000e-01,-1.9529001175e-01
4.5703125000e-01,-1.9729966418e-01
4.6484375000e-01,-1.9917747344e-01
4.7265625000e-01,-2.0091224235e-01
4.8046875000e-01,-2.0249215596e-01
4.8828125000e-01,-2.0390476792e-01
4.9609375000e-01,-2.0513698749e-01
5.0390625000e-01,-2.0617506717e-01
5.1171875000e-01,-2.0700459131e-01
5.1953125000e-01,-2.0761046560e-01
5.2734375000e-01,-2.0797690778e-01
5.3515625000e-01,-2.0808743973e-01
5.4296875000e-01,-2.0792488102e-01
5.5078125000e-01,-2.0747134427e-01
5.5859375000e-01,-2.0670823241e-01
5.6640625000e-01,-2.0561623818e-01
5.7421875000e-01,-2.0417534595e-01
5.8203125000e-01,-2.0236483638e-01
5.8984375000e-01,-2.0016329390e-01
5.9765625000e-01,-1.9754861749e-01
6.0546875000e-01,-1.9449803500e-01
6.1328125000e-01,-1.9098812130e-01
6.2109375000e-01,-1.8699482060e-01
6.2890625000e-01,-1.8249347330e-01
6.3671875000e-01,-1.7745884767e-01
6.4453125000e-01,-1.7186517673e-01
6.5234375000e-01,-1.6568620070e-01
6.6015625000e-01,-1.5889521535e-01
6.6796875000e-01,-1.5146512668e-01
6.7578125000e-01,-1.4336851217e-01
6.8359375000e-01,-1.3457768913e-01
6.9140625000e-01,-1.2506479029e-01
6.9921875000e-01,-1.1480184720e-01
7.0703125000e-01,-1.0376088149e-01
7.1484375000e-01,-9.1914004475e-02
7.2265625000e-01,-7.9233525321e-02
7.3046875000e-01,-6.5692067845e-02
7.3828125000e-01,-5.1262696296e-02
7.4609375000e-01,-3.5919050068e-02
7.5390625000e-01,-1.9635487452e-02
7.6171875000e-01,-2.3872383064e-03
7.6953125000e-01,1.5849434465e-02
7.7734375000e-01,3.5097064940e-02
7.8515625000e-01,5.5376806078e-02
7.9296875000e-01,7.6708244061e-02
8.0078125000e-01,9.9109205760e-02
8.0859375000e-01,1.2259556020e-01
8.1640625000e-01,1.4718101514e-01
8.2421875000e-01,1.7287690994e-01
8.3203125000e-01,1.9969200635e-01
8.3984375000e-01,2.2763227891e-01
8.4765625000e-01,2.5670070683e-01
8.5546875000e-01,2.8689706985e-01
8.6328125000e-01,3.1821775032e-01
8.7109375000e-01,3.5065554446e-01
8.7890625000e-01,3.8419948573e-01
8.8671875000e-01,4.1883468366e-01
8.9453125000e-01,4.5454218156e-01
9.0234375000e-01,4.9129883683e-01
9.1015625000e-01,5.2907722809e-01
9.1796875000e-01,5.6784559212e-01
9.2578125000e-01,6.0756779765e-01
9.3359375000e-01,6.4820335191e-01
9.4140625000e-01,6.8970746800e-01
9.4921875000e-01,7.3203112883e-01
9.5703125000e-01,7.7512134634e-01
9.6484375000e-01,8.1892106541e-01
9.7265625000e-01,8.6337029337e-01
9.8046875000e-01,9.0840396761e-01
9.8828125000e-01,9.5395934496e-01
9.9609375000e-01,9.9995653146e-01
