0,1.112196e-05
1,1.020236e-03
2,1.996799e-03
3,2.940809e-03
4,3.852267e-03
5,4.731173e-03
6,5.577527e-03
7,6.391329e-03
8,7.172579e-03
9,7.921277e-03
10,8.637423e-03
11,9.321016e-03
12,9.972058e-03
13,1.059055e-02
14,1.117648e-02
15,1.172987e-02
16,1.225070e-02
17,1.273898e-02
18,1.319471e-02
19,1.361789e-02
20,1.400852e-02
21,1.436659e-02
22,1.469211e-02
23,1.498508e-02
24,1.524549e-02
25,1.547336e-02
26,1.566867e-02
27,1.583143e-02
28,1.596164e-02
29,1.605930e-02
30,1.612440e-02
31,1.615695e-02
32,1.615695e-02
33,1.612440e-02
34,1.605930e-02
35,1.596164e-02
36,1.583143e-02
37,1.566867e-02
38,1.547336e-02
39,1.524549e-02
40,1.498508e-02
41,1.469211e-02
42,1.436659e-02
43,1.400852e-02
44,1.361789e-02
45,1.319471e-02
46,1.273898e-02
47,1.225070e-02
48,1.172987e-02
49,1.117648e-02
50,1.059055e-02
51,9.972058e-03
52,9.321016e-03
53,8.637423e-03
54,7.921277e-03
55,7.172579e-03
56,6.391329e-03
57,5.577527e-03
58,4.731173e-03
59,3.852267e-03
60,2.940809e-03
61,1.996799e-03
62,1.020236e-03
63,1.112196e-05
